timestamp,gyro1,gyro2,gyro3,accel1,accel2,accel3,label,labelnum,participantID
1510870413952,-0.0128281703219,1.53754782677,0.229379892349,6.07229423523,-14.9410152435,1.70527017117,Sitting,2,5
1510870414000,-0.0128281703219,1.53754782677,0.229379892349,12.2487354279,-0.395043283701,0.352546215057,Sitting,2,5
1510870414061,-1.01800692081,1.84481298923,-0.174707457423,-6.73548793793,-19.6085109711,0.00239420169964,Sitting,2,5
1510870414126,-1.01800692081,1.84481298923,-0.174707457423,-0.803853213787,-8.0804309845,-0.152630358934,Sitting,2,5
1510870414176,-1.01800692081,1.84481298923,-0.174707457423,6.3500213623,-8.58201599121,3.56676197052,Sitting,2,5
1510870414236,0.502742111683,3.85547590256,-1.78158843517,-1.31142401695,-7.96012210846,-2.84491014481,Sitting,2,5
1510870414311,0.502742111683,3.85547590256,-1.78158843517,-3.7367503643,-17.4722862244,6.93300962448,Sitting,2,5
1510870414359,0.502742111683,3.85547590256,-1.78158843517,6.24288082123,-4.6776714325,4.50469064713,Sitting,2,5
1510870414417,0.647822618484,1.86405527592,-2.35488557816,0.998382091522,-9.77552509308,4.2042183876,Sitting,2,5
1510870414491,0.647822618484,1.86405527592,-2.35488557816,0.112527482212,-8.64905357361,5.52701473236,Sitting,2,5
1510870414541,0.647822618484,1.86405527592,-2.35488557816,1.86987149715,-8.3210477829,3.71101260185,Sitting,2,5
1510870414597,0.0897971913218,1.19760131836,-1.84206414223,3.34948825836,-3.967192173,4.20661258698,Sitting,2,5
1510870414671,0.0897971913218,1.19760131836,-1.84206414223,-0.924760401249,-7.7931265831,5.41867685318,Sitting,2,5
1510870414717,0.0897971913218,1.19760131836,-1.84206414223,1.03668928146,-3.99352836609,5.33128881454,Sitting,2,5
1510870414777,2.68994522095,2.47186613083,-1.18843829632,0.134673848748,-1.61488902569,7.0114197731,Sitting,2,5
1510870414854,2.68994522095,2.47186613083,-1.18843829632,-4.27424860001,-0.623090982437,6.37575912476,Sitting,2,5
1510870414897,2.68994522095,2.47186613083,-1.18843829632,3.29262590408,0.523731648922,9.41459941864,Sitting,2,5
1510870414957,0.149356558919,1.32435584068,0.455094605684,-0.0825999602675,-2.65157842636,13.0202674866,Sitting,2,5
1510870415031,0.149356558919,1.32435584068,0.455094605684,-3.8091750145,-2.14819741249,14.3957366943,Sitting,2,5
1510870415080,0.149356558919,1.32435584068,0.455094605684,-4.30417633057,-1.67175137997,7.14908647537,Sitting,2,5
1510870415140,-0.00397062394768,1.20035016537,0.00977384392172,-3.60028076172,3.13520717621,7.72429323196,Sitting,2,5
1510870415212,-0.00397062394768,1.20035016537,0.00977384392172,-2.23857855797,0.577002584934,6.58944177628,Sitting,2,5
1510870415264,-0.00397062394768,1.20035016537,0.00977384392172,-1.86029469967,-0.617704033852,7.07127475739,Sitting,2,5
1510870415321,0.0742201283574,0.11117747426,0.28527405858,-2.32716393471,-3.38899254799,10.8361568451,Sitting,2,5
1510870415392,0.0742201283574,0.11117747426,0.28527405858,-1.82557880878,0.349553436041,6.13155078888,Sitting,2,5
1510870415439,0.0742201283574,0.11117747426,0.28527405858,-1.77350485325,-0.138265147805,10.1472253799,Sitting,2,5
1510870415498,-0.0271835029125,0.262977480888,-0.271835029125,-1.68671512604,0.471657723188,7.76619195938,Sitting,2,5
1510870415572,-0.0271835029125,0.262977480888,-0.271835029125,-1.51074123383,-0.38426938653,8.65803146362,Sitting,2,5
1510870415618,-0.0271835029125,0.262977480888,-0.271835029125,-1.62326872349,-0.524330198765,8.73763942719,Sitting,2,5
1510870415677,-1.25838243961,-0.0351247526705,0.394618958235,-2.45345830917,-0.843357563019,8.64246940613,Sitting,2,5
1510870415749,-1.25838243961,-0.0351247526705,0.394618958235,-1.69030642509,1.02830958366,8.42998409271,Sitting,2,5
1510870415798,-1.25838243961,-0.0351247526705,0.394618958235,-0.638653278351,-0.268749147654,8.94473743439,Sitting,2,5
1510870415858,-0.0812450796366,0.292909890413,-0.32131510973,-0.974440097809,-0.898424208164,6.43561410904,Sitting,2,5
1510870415933,-0.0812450796366,0.292909890413,-0.32131510973,-3.29023170471,-1.17256033421,8.91899967194,Sitting,2,5
1510870415978,-0.0812450796366,0.292909890413,-0.32131510973,-2.95444488525,-1.21146607399,8.50181007385,Sitting,2,5
1510870416038,-0.0812450796366,0.297491371632,-0.0931569486856,-2.39360308647,-1.09953713417,8.04631328583,Sitting,2,5
1510870416113,-0.0812450796366,0.297491371632,-0.0931569486856,-2.61626386642,-1.39761519432,8.39646530151,Sitting,2,5
1510870416166,-0.0812450796366,0.297491371632,-0.0931569486856,-2.4079682827,-1.44250655174,8.14986228943,Sitting,2,5
1510870416217,-0.00488692196086,-0.00610865233466,-0.0299323964864,-2.43729734421,-1.5550340414,8.1839799881,Sitting,2,5
1510870416289,-0.00488692196086,-0.00610865233466,-0.0299323964864,-2.37504816055,-1.41617035866,8.31147098541,Sitting,2,5
