timestamp,gyro1,gyro2,gyro3,accel1,accel2,accel3,label,labelnum,participantID
1510706885406,0.353385537863,-0.0131336031482,0.910800099373,-7.35857915878,2.12485408783,-9.40382575989,Sitting,2,4
1510706885585,0.582765460014,-0.618195652962,0.652709543705,-4.34427881241,1.36050510406,-9.22007083893,Sitting,2,4
1510706885765,0.341168224812,0.0204639863223,0.379347324371,-3.40515327454,0.438138902187,-8.91002178192,Sitting,2,4
1510706885944,-0.12797626853,0.235183119774,0.167682513595,-4.70700073242,0.274136096239,-8.95371627808,Sitting,2,4
1510706886125,-0.0467311926186,0.201280102134,-0.618195652962,-3.25491714478,1.23301386833,-8.58680438995,Sitting,2,4
1510706886308,0.0332921557128,0.602618575096,-0.141720741987,-1.97701203823,-0.0203507151455,-10.0029745102,Sitting,2,4
1510706886486,0.0149661982432,0.114231802523,0.151800006628,-2.41694664955,0.817021310329,-10.2058830261,Sitting,2,4
1510706886668,-0.0528398454189,0.0558941699564,-0.0555887371302,-2.25773215294,0.77272862196,-10.2298250198,Sitting,2,4
1510706886847,-0.00488692196086,0.0180205255747,-0.02657263726,-2.30262351036,0.676960527897,-10.1675758362,Sitting,2,4
1510706887027,-0.0580321997404,0.0113010071218,-0.0558941699564,-2.13263511658,0.68174892664,-10.1855325699,Sitting,2,4
1510706887206,-0.042760565877,-0.00763581553474,-0.032375857234,-2.14460611343,0.795473515987,-10.260351181,Sitting,2,4
1510706887385,0.0433714315295,0.00855211354792,-0.0192422550172,-2.22301626205,0.630273580551,-10.1544075012,Sitting,2,4
1510706887563,-0.0106901414692,-0.0198531206697,-0.038179077208,-2.25952792168,0.697909772396,-10.2070808411,Sitting,2,4
1510706887749,-0.00549778714776,-0.00702495034784,-0.0268780700862,-2.24396562576,0.729632973671,-10.1711673737,Sitting,2,4
1510706887926,0.00122173049022,-0.00824668072164,-0.02596177347,-2.22481203079,0.733224272728,-10.1687726974,Sitting,2,4
1510706888109,-0.0122173046693,-0.00488692196086,-0.0372627787292,-2.22720623016,0.738611221313,-10.2088756561,Sitting,2,4
1510706888287,0.00763581553474,-0.00580321997404,-0.0213802829385,-2.22660756111,0.835576415062,-10.2148618698,Sitting,2,4
1510706888467,0.0598647929728,0.00152716308367,0.032375857234,-1.99436998367,0.737414121628,-10.6440219879,Sitting,2,4
1510706888649,0.320398807526,0.00122173049022,0.201280102134,-1.81899476051,0.450109928846,-9.99639034271,Sitting,2,4
1510706888829,0.345749735832,-0.0513126812875,0.465479314327,-1.8746598959,0.124498486519,-9.90840339661,Sitting,2,4
1510706889011,0.0525344125926,0.462730437517,0.289550125599,-1.50116443634,-0.445321530104,-10.0113544464,Sitting,2,4
1510706889190,-0.0794124826789,0.129808858037,-0.137139245868,-1.63523972034,-0.220865100622,-9.88924980164,Sitting,2,4
1510706889369,-0.0858265683055,-0.112704634666,-0.125838235021,-1.2731167078,0.3615244627,-10.9786119461,Sitting,2,4
1510706889549,0.014355333522,0.0488692186773,0.0180205255747,-1.36170220375,-0.0897825658321,-10.3806600571,Sitting,2,4
1510706889732,-0.000305432622554,0.0125227374956,-0.0192422550172,-1.41078341007,0.0538695380092,-10.3633022308,Sitting,2,4
1510706889908,0.00183259579353,0.0134390350431,-0.0128281703219,-1.28029930592,0.0538695380092,-10.4512891769,Sitting,2,4
1510706890090,0.00305432616733,0.00427605677396,-0.0287106670439,-1.31501531601,0.0311246216297,-10.4542818069,Sitting,2,4
