timestamp,gyro1,gyro2,gyro3,accel1,accel2,accel3,label,labelnum,participantID
1511804767277,5.90863132477,-1.79036140442,-7.61925888062,7.07187318802,-2.56478857994,-8.00800609589,Sitting,2,7
1511804767457,5.9055814743,-2.12458348274,-7.53529214859,3.31477236748,-5.17267274857,-7.43339776993,Sitting,2,7
1511804767637,5.4710354805,-2.60482335091,-7.71058225632,5.33128881454,-1.02771103382,-6.71394014359,Sitting,2,7
1511804767815,5.84187078476,-1.72835576534,-7.68477153778,5.81372022629,-1.30902981758,-6.99585723877,Sitting,2,7
1511804767995,5.82989215851,-2.22025132179,-7.56658697128,5.31752204895,-2.33494520187,-7.10479354858,Sitting,2,7
1511804768175,5.36053133011,-2.72443008423,-7.74678373337,4.58908605576,-3.27167654037,-5.37199020386,Sitting,2,7
1511804768357,5.49757862091,-2.83503079414,-7.60983896255,7.05152273178,-3.12862300873,-7.47769069672,Sitting,2,7
1511804768541,5.49049472809,-2.84108805656,-7.61269330978,5.84963321686,-3.39677357674,-7.62672948837,Sitting,2,7
1511804768723,5.40490722656,-2.89146304131,-7.65485668182,6.72830533981,-3.31118106842,-7.60877323151,Sitting,2,7
1511804768902,5.44172954559,-2.99486613274,-7.58872747421,6.40688371658,-3.40515327454,-7.64947462082,Sitting,2,7
1511804769082,5.37263250351,-3.0825381279,-7.60284376144,6.27400541306,-3.39737224579,-7.6075758934,Sitting,2,7
1511804769261,5.43292140961,-3.06850028038,-7.56558465958,6.60021543503,-3.31956076622,-7.6758108139,Sitting,2,7
1511804769442,5.4150352478,-3.10619735718,-7.5630273819,6.37755489349,-3.36385345459,-7.54652357101,Sitting,2,7
1511804769622,5.43412160873,-3.11149811745,-7.54714155197,6.45895767212,-3.38659834862,-7.60278749466,Sitting,2,7
1511804769802,5.72058439255,-2.85874295235,-7.43457841873,6.72950220108,-3.21660995483,-7.95952367783,Sitting,2,7
1511804769983,5.76675271988,-2.846108675,-7.40369176865,6.08546209335,-3.45303750038,-7.43040513992,Sitting,2,7
1511804770162,5.87230205536,-2.78754663467,-7.3427529335,7.12634134293,-3.20703315735,-7.50462532043,Sitting,2,7
1511804770547,5.78689289093,-2.85022163391,-7.38637638092,6.2297129631,-3.04183316231,-7.51659631729,Sitting,2,7
1511804770585,5.82896327972,-2.85656166077,-7.35075759888,6.85340213776,-3.00711727142,-7.42441940308,Sitting,2,7
1511804770703,5.87372732162,-2.87615919113,-7.30735492706,6.67862558365,-3.15316367149,-7.43399620056,Sitting,2,7
1511804770882,5.89333581924,-2.90832901001,-7.27877902985,6.81449651718,-3.15316367149,-7.44477033615,Sitting,2,7
1511804771064,5.88424921036,-2.93394255638,-7.27584838867,6.63912153244,-3.12982010841,-7.47290182114,Sitting,2,7
1511804771244,5.92544698715,-2.95052146912,-7.23560094833,6.82646751404,-3.16573309898,-7.44596719742,Sitting,2,7
1511804771424,5.98647737503,-2.94630360603,-7.18691539764,6.88452720642,-3.05978965759,-7.35977602005,Sitting,2,7
1511804771604,5.96027517319,-2.96895742416,-7.19936037064,6.6846113205,-3.13879847527,-7.43698883057,Sitting,2,7
1511804771784,5.98333787918,-2.95998811722,-7.18390607834,6.7911529541,-3.12563037872,-7.41663837433,Sitting,2,7
