gx,gy,gz,ax,ay,az
0.0026749399897759217,0.028152489618054475,-5.381979372672212E-4,641.1941307863291,62.76326762730059,4319.031296321877
0.0019132458708653534,0.0031111923099278525,5.002904898905806E-4,617.8453137405158,66.19790550986758,4336.478646980589
0.0014285968861583115,0.004364265149450137,2.1228595065146454E-5,610.3915991694148,65.52341158462248,4341.897603257075
0.0025793501934582934,0.0034690198948687688,1.862230895938101E-4,631.131170669752,64.84681483227821,4323.126417300636
0.0027261694275214207,0.0029970207162293623,1.6016131853830083E-4,634.8301878738733,63.24992438134052,4312.8967283621205
0.0024076189503850006,0.00320169061055467,1.8764457012806815E-4,636.7016803298804,62.522395854286984,4314.367492845064
0.0029908616109126027,0.002548986150726426,4.2371648736978595E-4,635.9113852257461,61.58941209199785,4315.062639670801
0.002955928666060677,0.002449704432727378,2.2583681700079022E-4,636.0978530350679,60.97042844153477,4315.032640290283
0.0025170699262385887,0.007053602452192181,1.989222183079666E-4,648.6614622072593,60.35753075104171,4297.032848129705
-0.0016163589168050607,0.021667503605927365,-1.3239323104265332E-4,794.7631300858327,70.35461056443448,4141.311630151683
0.0031396131856479045,-0.009824250932237887,9.59261004131894E-4,746.543494163924,63.78479055575594,4211.501425892236
0.004896671137313277,0.001977823982381945,4.123440102466945E-4,746.3078266474141,61.174178003956,4195.604309671188
0.00261597256087073,0.005645550648553763,3.1179331001031813E-4,750.4123053800553,61.532419264240424,4193.396115182297
0.0027310479192223587,0.00396707773145505,8.040281124252972E-4,751.4644982297989,63.133836781099006,4187.85771434306
28.65557695920714,2.791483701268202,0.5914490607470717,-108.54660010181374,544.2971783845403,514.5048213822728
8.962423343740898,-0.07791999920760238,2.2502402897739873,37.23824277565593,6046.846819423602,-89.11439218791152
20.2561544890704,-1.1084986133154398,-0.529488631124914,70.2518031068443,6230.103217203966,-81.45304948878106
-6.5040944457304315,-7.098547687757271,-11.023748834500147,37.43847208157802,6114.983499740278,112.9329678369184
-11.356012095348477,12.50900217377229,-0.9641445987347423,95.86469565496431,6380.991406699024,59.59601834675976
-18.67169757347481,-0.4717488440342177,6.054909274472385,73.82912414799539,6175.052882866729,27.229185249377725
-7.183671887663839,6.629679844855761,1.2273557611440782,103.23675771311542,6014.048461886434,-27.170565606106315
0.888659818159352,-10.248493997947818,1.245566322942788,69.85209214004075,6003.5129642124375,61.86204468600737
-2.5555593951942637,30.809190475636015,3.1762182629684217,111.7868709246461,6154.943117991616,-61.75974986113649
14.175232117978213,-3.5589012682582233,-1.3725751415644811,84.01102720880412,6206.612688177506,-95.35132300142217
16.960668910201804,120.04583946014003,-36.881413446959655,39.79573908055885,6394.72685273164,19.957979557972937
142.64614795217778,-89.81523679232897,9.383222975510822,373.546134228145,3870.94576811888,624.5066567656264
-3.8169236700820036E-5,0.08471245556556237,0.007846093478822449,1563.505970800656,121.91611572958338,5326.391998553667
0.005721376453677703,0.0024579083484755093,0.007522639948035933,1638.0178235388012,123.67352625517312,5250.142392537092
-0.004043612463541311,-0.006227639899620661,0.016595937254244485,1629.2011643416547,115.11288165117544,5271.9990845521825
0.0032132418574360774,0.010398550786783143,0.0015121122667039256,1653.6894294274437,114.831012628457,5254.141699959765
0.019155397867569278,-3.402795988835792E-4,0.029223537513412907,1666.3561129504048,103.53379155560545,5252.644734092584
0.003519720091406472,0.0033050229629260817,0.007181060986798353,1655.5457354623318,103.6909895128283,5261.5511830001315
0.0022872005916089815,5.2385092529970686E-5,0.004449689566316525,1666.0759860601456,104.61985662510338,5253.728985322811
0.0038271740355422116,9.9448690383658E-5,0.005738873289711642,1666.0069992729948,101.76399977291415,5261.312800709262
0.0020723326339977307,1.4868553712709153E-5,0.005488680724405708,1662.8994904850579,104.24916351481954,5259.509686067352
0.002712326082158266,2.21240190077275E-4,0.0070761260915491574,1664.344218700403,103.42434775082202,5261.620006526788
0.002313863976765993,5.823796262698013E-4,0.0033904711808677526,1673.4021563557433,103.35162084065784,5256.495541429694
0.0021146945844257273,8.216331531812674E-5,0.007565603868592557,1674.7144710069183,101.47739445703826,5258.578924172924
0.00281648210805322,4.6719679324520115E-4,0.005997051061660492,1654.9066646535603,103.67916955919466,5275.35080986367
0.001985766476026945,-0.0013214773489167184,0.005323929367108888,1649.4560133814127,102.24407537581315,5287.727318779363
0.0031409204298739964,4.537107964144501E-4,0.005279807949090446,1654.2093428678456,103.77036142644228,5280.061939109862
0.0030789081706403426,-9.418126496315635E-4,0.0055374917674398125,1661.8526303501683,106.33565021811755,5275.45796857904
0.004590973773115571,-0.004682910179249004,0.004642303138320884,1653.6958909983966,108.2684916566887,5279.135580056902
0.004838706659951656,-0.0017021586529708127,0.006615828591300063,1656.8037797197194,105.58941324884867,5283.538320603425
0.005822982173665878,0.005174373964863601,0.005380165491142434,1548.4398587576065,110.29236457646024,5395.385119308837
0.0028904358452742844,-9.222937411996652E-5,0.0051292475888470215,1543.4004474769931,110.04162164549142,5408.735644296796
0.00537611765114388,0.003333751109648095,0.0039503017367376,1674.0045944209696,110.33180337844883,5262.844086284468
0.0026357765969345255,-0.002070690717177387,0.0058876333676664725,1656.5618127632924,108.10361431226944,5292.245900764542
-2.115852151045861E-5,0.003595096888794374,0.006046167035491335,1643.7309026755167,106.3707308779498,5306.929667044808
0.0039549937141173,3.6117428522618574E-4,0.003908796751408297,1686.6699829767272,101.2659610690741,5276.421192255078
0.004599227354202303,5.812874784318011E-4,0.004421073325713949,1700.6405384755717,102.21366223983031,5259.2275688659865
0.004620892642748996,1.3389133294389985E-4,0.006608712460516402,1701.1220596248438,103.713703283545,5260.525176091054
0.005466899146787526,2.602360911977328E-4,0.00614169883696999,1695.2472217287818,103.45807338663032,5263.484762382856
0.005993633820205886,2.7964748018616476E-4,0.007267767165119638,1702.6596215368136,104.10979123621985,5259.38161730187
0.0057171532251797655,7.922975480862828E-5,0.00773529574800905,1703.2007649118839,104.8403485432077,5260.545488080297
0.005655128233680819,3.528947936388379E-5,0.005734472765419451,1704.1559499432065,105.24296167141637,5260.992575757331
0.004584912744405592,-5.989240873458917E-5,0.005950313317568398,1706.0730449721548,104.60155147389057,5260.367651851472
0.005641815526359073,2.6197480929058056E-4,0.007459103189100451,1705.0685408468921,104.83530334169052,5260.25004084563
0.004862456626041835,5.94452225885604E-4,0.006452770788071336,1683.5935909793686,106.95545408100772,5279.366449495866
0.005658861646301437,-1.5275443225064745E-4,0.006616364240542852,1692.2035798745992,107.01237110502939,5275.916279730322
0.005224613660048271,-1.870061587211756E-5,0.006845649553072152,1692.510716850321,106.93735070973462,5275.105873464313
0.006311904441657769,-5.283234253561828E-4,0.00730816405434912,1694.9552950356413,106.43734216234164,5277.399942763947
0.005869246833934689,-6.47503984964916E-5,0.006581748653654685,1701.4253772028258,106.78582849585871,5271.330425131972
0.005760426346943756,-3.1367802394462196E-4,0.008040248622649817,1694.6306077013023,105.37230267072317,5280.3568467214545
0.003985748861884516,4.884417561089003E-4,0.006986053112183245,1700.7597474071435,105.85474577454903,5271.571089718513
0.005777732114340314,-5.08095968380487E-4,0.006008238157945591,1704.4219985530558,103.56289360583091,5278.043754853446
0.006987535372003698,-8.459427232689311E-4,0.006774283663503382,1695.630068342873,105.29084158973346,5283.289263174389
0.006321175163703282,4.383531337608793E-5,0.007686695036627938,1695.165262480646,105.78446260678646,5282.730172629467
0.006161018182448712,3.316317664924393E-5,0.0070530348078495795,1699.5302952630593,106.75951841941698,5278.9007801103435
0.005008600136215903,1.987016325645558E-4,0.006177740315820505,1701.8341296181754,106.56319602084965,5281.12748500604
0.005113333342024551,5.784472596255122E-5,0.00738037833330265,1696.6965778528886,107.5543107788972,5280.884759965893
0.006413394509177844,1.0744644997496079E-4,0.005764048842804477,1697.5051086197743,105.69823560905373,5288.599676410439
0.006155702847201325,2.820578804443699E-4,0.008250142728306556,1702.8200151281872,106.52269346228319,5284.614793241124
0.006313812098025171,2.206507589168457E-6,0.007394556900396566,1699.2566186885535,105.73382522705417,5290.7638980855045
0.006655572864024219,-3.133441012355841E-4,0.007097354089176746,1695.6837478457953,105.53182618205656,5295.6271973744315
0.006341934025795059,1.385762246703426E-4,0.006071309496000208,1697.142144064757,106.17274569370109,5294.080700683446
0.0075860278183126975,8.650880791203932E-6,0.006842995940310622,1696.9990868381958,105.61132666361871,5297.280833475267
0.006907528970043491,-7.938208377911284E-5,0.006600228583826367,1698.291656748896,106.56323945151156,5291.720218144046
0.0050787215910971404,2.2845693064403135E-5,0.006379517716096935,1696.250139860085,106.16951733488142,5297.695581227066
0.006204402243404238,-1.6862639277918822E-4,0.006103828129160921,1695.208316468799,105.9210345567713,5302.948367471082
0.007423653992009634,0.0010035943638106767,0.007176722106322133,1697.2479501965813,107.71337302888995,5299.279218712708
0.008773498335213794,-5.13625903696918E-4,0.007280202808788784,1698.9439045808413,106.63416589512714,5302.0128038065
0.0053373693712441845,5.130820501517522E-4,0.00611914384702484,1695.2103379084792,107.39827893483104,5299.985374334127
0.0063571837330955085,-5.162876581012658E-4,0.005423722276611412,1696.126939564337,106.08166190847048,5309.402572673598
0.00855993641685708,-1.2605422068194034E-4,0.00840970280230288,1698.3496803627688,105.56676339812782,5310.25727915033
0.008923926855417942,3.7320771960600513E-5,0.006141476393106643,1696.8478137742466,105.86389794347676,5309.7244876262985
0.008299916831435723,1.8011008661255522E-4,0.0077053608179542534,1695.5081391540875,105.74831359061622,5314.587255069553
0.006401836787659359,3.897304780071947E-5,0.006212858653440912,1689.8396062788179,106.90835903591172,5317.321253758895
0.007464042159023774,1.0101436219313821E-4,0.007005373978908796,1692.542994828628,104.75705551318052,5321.974824959896
0.00882672201163446,-4.3044027881116134E-5,0.008299423895334999,1692.573002037193,105.65609477886369,5321.403744969077
0.008007222103159038,-9.525811829641143E-5,0.006787922593686732,1693.0632194308923,104.4693155614372,5324.219662973914
0.007502316783223081,3.2457253495407645E-4,0.006345318153929907,1693.3652366740812,106.11694761056154,5322.139210300651
0.007937854730609333,1.6957433028011E-4,0.007699105850761633,1700.6288549452856,103.84958807966706,5316.927107141805
0.010814828969077464,9.877182651755697E-4,0.005701830983472089,1710.1510862775708,106.42099351910733,5307.691467703149
0.007591664399388698,-1.8998262611337165E-4,0.00495631295898107,1705.4618079051254,106.76513100741367,5311.850969679502
0.01032110258730375,2.73244273044587E-4,0.007621217184345367,1712.8037979408102,104.43912642317966,5300.953762238831
0.007917545303533833,-1.4257291810627258E-4,0.006815755890538678,1713.1754793704342,105.01359777178729,5300.93801493245
0.007345048629006471,-2.2530702464553453E-4,0.00651077419376394,1718.5308109382067,104.93246310118316,5298.730736916871
0.008421617911029848,1.9100210435385422E-5,0.0071601328373190444,1719.5806465099952,106.00097873537302,5299.363521151191
0.007270674831755091,1.4420890056423888E-4,0.004997966507601322,1723.0431972420731,106.40118404387091,5298.832496462032
0.008177943705527444,1.0863594179688212E-5,0.006711715080170154,1729.5248042287913,106.89026027026514,5287.121102008731
0.009444567846984907,7.374125946601012E-5,0.008424767241897698,1720.7504486639386,107.33448459031267,5298.678100984273
0.008434416026897394,-1.256298491630463E-4,0.007642829074778124,1723.5995441459254,107.27850320889692,5297.3519458496385
0.007263171182346253,-7.534138793590241E-6,0.005261344106392175,1721.9970444042608,107.22642765317553,5299.047221118802
0.00788536888555425,-1.3001958401884237E-5,0.0067845022174773655,1720.594495259354,105.48922229476867,5303.2682874963875
0.009396918947912274,1.9517028357109007E-4,0.006767979392357814,1720.8289780094194,105.7639009278734,5304.573612006772
0.007865598702648219,2.734543673618788E-4,0.005610764961876785,1719.0966713598843,106.35167401046272,5307.054545584705
0.007759394883570141,-2.4698061222061524E-4,0.007375293771715869,1715.6677206778656,105.8032103260684,5313.110787996444
0.00906785763880186,-3.6476040323173926E-5,0.006025185523066704,1715.6770627374453,105.5652700610938,5319.390487271449
0.009985650396128294,-7.52410565667775E-5,0.006823498280613312,1716.2595963746946,105.04367124707409,5317.3704137438845
0.009648306607527725,1.613868431416485E-4,0.0066267970379622065,1717.2408036892762,105.24612676493963,5316.755308392432
0.008040082334994654,-4.657521233263699E-5,0.0063007767617763505,1716.337971726655,105.38743941328394,5316.511038181502
0.009426714522246069,2.9998884411682395E-5,0.00761171172790113,1716.571306792054,106.55163721395168,5312.99355509127
0.009504364124858049,3.6583026197164337E-4,0.006617476393253474,1722.0572844992334,107.38160025285508,5311.032482637384
0.008915776633332725,-1.970779544578653E-4,0.007070851604694768,1722.2596626489917,106.42756809786894,5314.32793363414
0.010371058908058964,5.6264884334038536E-6,0.006881056320251716,1722.8813118667422,106.60972790217006,5311.951141122155
0.008112120097830269,1.717003982142086E-4,0.007443799983385348,1722.762106193692,107.50596332563946,5314.883891831274
0.010263803688322285,-3.3458068541590054E-4,0.008370060066707975,1724.1173803251454,107.62406312162196,5306.5452609597305
0.010732284466458705,1.7647186642024757E-4,0.006959525843742127,1732.4973059576007,110.08110426064746,5302.961918401221
0.011678914599532091,-0.001792590506879285,0.006032490664444469,1749.0162356147296,112.58771292510998,5284.024693928809
0.01033655881373634,1.408671513268237E-4,0.006907204635869725,1735.3336388363723,112.56150457420566,5299.508180864249
0.00796853943727758,2.7448445656146216E-4,0.0057108585127303175,1734.87344040274,109.97327379482053,5305.3231002410075
0.008274708095286099,-2.3201107830781727E-4,0.00641651500279918,1734.9961423326408,110.66900338376158,5302.789786847566
0.009711839195537529,4.794755277654411E-5,0.0055120272609818916,1734.707496733545,109.32115148119993,5303.156355316731
0.01051642291630165,2.4989786622283913E-4,0.006538051280304491,1738.3294966044868,109.76351798964184,5301.99342417768
0.009630708599771463,1.5011749490006826E-4,0.007354745036931343,1742.7919492725784,111.17112958476069,5296.39449618201
0.009366646430798578,-3.8445656835558995E-5,0.005240540330298842,1740.0283972503876,110.63939103873359,5303.334001553532
0.0096298104375161,-1.846920603839696E-4,0.006560145190824892,1734.8797147048892,110.63182817706699,5302.339786044309
0.010151275048083214,4.3666413850545554E-5,0.00770628799732528,1740.2566689692492,110.54147238561332,5299.605664676411
0.012176795967499314,-3.622059088047499E-5,0.006915754425752198,1738.596442721769,110.12307996242967,5306.098796524029
0.19507325733286934,0.001956397165494128,0.06463699678866651,1764.495210846686,124.23656775627384,5351.982000444069
2.39204706124681,-0.5451120934242242,0.49946970533373836,8.051455002071211,5794.911452222294,123.63268534382954
0.0048184545475785075,0.013148765153306265,0.00607715662302199,4.772683203071649,6154.946866572609,34.02193823419356
0.009558613020598818,3.614536788262191E-4,0.0036725767427250007,5.394658782520032,6156.415252301267,31.893035708702804
0.013591808945382046,-0.002941703747599699,0.005668962093135574,4.836478502963129,6153.986478741748,31.949130376146787
0.008837801912164931,-0.002859410563526375,0.003234500938448747,3.6845413744146667,6157.836622765599,31.635829091253896
0.007914438524272002,-7.69442777993865E-4,0.00434326744279702,3.9502025336167073,6163.1992874989755,32.314657455005715
0.00816315123155314,0.0011991996794993136,0.0059118699888842784,4.8616222794391275,6157.805440491123,29.257741943264683
0.00620695268395417,-4.4222304020848763E-4,0.0035349503326672746,4.218080874355751,6159.510785781395,32.09121138958274
0.014956437125933399,0.0010345592701643664,0.00738890763133459,4.929427841627793,6153.146215822781,30.568608716440043
0.006138557835898259,-0.003815111319132429,0.0033978097292613808,5.091210899641159,6157.368714135679,33.059551614744436
0.007997773484361958,0.01156220493407023,0.0033214829695279472,4.865250860481508,6163.560985200939,39.34463065597342
0.010725127155938262,-0.003465559206556905,0.005333065014776954,5.201406434219842,6161.247996314565,39.15222944617058
0.009212126092379109,2.3653538465385482E-5,0.004866842288844832,4.067879714728422,6160.489786630271,44.408507943129756
0.011136816308729572,-0.0012622173072640028,0.005908907154088453,5.779891144498743,6160.1307885426695,41.64680571920859
0.010437434866665091,9.68838639426528E-4,0.006370671205091578,6.644067303548547,6159.374237777831,40.39620481997105
0.013978317620782468,-7.348021269455993E-4,0.006339957284065149,8.042197962064849,6153.0655869876255,36.99213766254437
0.008096078975614382,2.9402348593285756E-4,0.0036204242946543514,6.296675129935567,6157.639809431947,40.62479220796069
0.009741259664510404,2.4483014859211206E-4,0.003310572176053986,5.527041668236,6162.399432314452,44.06947993548242
0.006472905851003788,0.0013548976514050426,0.004512781341090822,6.38942578526008,6158.142119691172,42.01238262576275
0.002227055264308786,-0.001013277381563919,0.0016593550811348193,5.074963482415592,6163.320151738819,44.280372952946706
0.007354385505220922,0.0263177122276783,0.005761229949811776,2.6447189026621745,6167.103969189475,53.270205747870826
0.006963760310740785,-0.006355627480726723,0.004456513693379898,2.2341636838092143,6168.697395351911,51.64103521122153
0.00986581958427103,0.005178553416269721,0.004401530182484118,4.522832385405321,6166.761161315407,46.03593946192916
0.008054264732549792,-0.0035973463063005626,0.005497457691652902,2.0626787818022443,6165.151199645265,55.826676879474284
0.017540333405047757,-0.1990441659945238,0.01735232877892463,4.455876245239974,6166.461814424271,40.55620456505285
0.010423655977162131,0.0022072043972759564,0.007671787049169681,7.653792056154767,6154.299753534781,36.6467140541644
0.01117549400377303,0.0054038832868549165,0.00652450353580424,7.197627971413067,6154.937008630664,43.14048332523678
0.008455495959266535,2.1154521732721077E-4,0.002865248256125466,7.396821910405501,6158.4976205557705,43.664757155540464
0.008998622304173682,-0.00892018724806127,0.002913523737163128,6.4343968729151015,6160.856583096454,47.53336449871227
0.011450483688098945,0.010383523891371507,0.003892541615870258,6.688107762700658,6162.810862627676,47.06396979894302
0.011083262712113373,-0.003183309042193455,0.0059235545316212255,6.189552467524645,6164.3268297538525,47.0267539153318
0.01390243593445288,0.004399787893156684,0.0077266391674600575,8.887065885530584,6154.284985393609,37.905633271166224
0.011310252759983234,4.6549142224276756E-4,0.005015988909884794,12.31485016915908,6149.968456766244,34.001683517666756
0.009649839425967442,0.002813843038856135,0.004278592954917714,12.103749654013455,6149.403612927279,34.14956053175963
0.004566511175262481,-0.002427264347996775,0.0016105525144574529,7.955582023249233,6156.488886615642,44.03074545211467
0.013919477218211697,-9.359902858578743E-4,0.0076185515591038,7.512904932938711,6157.48756592692,39.669521629828935
0.00905135520133657,-0.002323408357726326,0.005982716947252236,10.0014812017749,6154.162345685651,34.579865686459435
0.009406931577920656,-0.001455432310464659,0.006771987483676587,10.109260424331005,6154.829851571554,32.255146836935424
0.009655393439663703,-0.0023046031573104118,0.0046661895976006125,5.428547200466513,6164.510111440482,45.978753797798895
0.006724849449599342,6.794278364060689E-4,0.003379618010733254,5.547447286076294,6166.8743950400485,46.31251572303572
0.013225782406340385,0.005337250843740428,0.008096747917393085,5.500062132137994,6168.7841858945785,49.25201052284715
0.006103744809441428,-2.270787424828548E-4,0.002685499392878681,4.7228167139692445,6163.101357344219,54.70002635176679
0.007546071900463236,0.002785243258720459,0.003807381132461053,8.137079539966521,6158.334147824788,48.76072355517578
0.008834306922127305,0.0026446953499197475,0.0029096335204565993,8.168728502862256,6156.727007132338,49.05909158413889
0.011657662191692923,-0.0033446244210018224,0.005128196449420248,5.976230116980741,6162.958152190724,56.84588401312883
0.008639308055698255,8.602489847988188E-4,0.0034921590029859,12.315376955633687,6150.182007280611,42.298853888739735
0.006608319925854775,-4.7731691207258134E-4,0.0030923867973729146,7.858256836637816,6158.024934205086,50.40212234925826
0.012421260660598402,0.0017206067312635401,0.006820618324376717,7.545608056408842,6158.005503620354,53.14475587695635
0.011324592456498809,0.004374723323454428,0.007969513766947049,7.878470546266457,6160.6007469671,51.90293050882824
0.01736229386331634,-0.0033987541771279815,0.01018212179960834,16.65147148757061,6141.430133611227,37.08320892405823
0.0022021053520903744,0.0022590765800611537,-8.396941399135211E-4,13.43223257245317,6145.13225345404,45.74736194366917
0.009888614442470621,-0.0013720887297683534,0.005034317001325928,11.485513977349564,6150.283689055929,53.773135765912706
0.013917734084337227,0.007517383422453635,0.005346847110951139,11.597749145161794,6149.907531044672,53.607147688270494
0.00957707253295161,0.0040459254770798545,0.004522163893753013,11.781973346499532,6148.683218293567,53.08737950427831
0.009030707720260062,0.0012403628713185718,0.005082533999780491,12.599688374054118,6144.24516870073,52.382245123500276
0.007832936228089291,6.607538391966895E-4,0.004928842320426929,11.912987359815897,6150.677142717697,55.75379246348597
0.016563288398753356,0.03428980025052493,0.010247488576709672,11.551790172843972,6143.542250671626,55.66609642901667
0.00620569204529625,0.00510920148305057,0.007125484554069021,13.853242631552034,6141.947033673481,49.234613292112456
0.0035755768529790437,-0.013340776353056577,0.00511216045015387,14.531677425437394,6137.588421017487,44.220022942445276
0.006517060760814907,0.0063538312831649315,0.0031868482115997476,15.69216502616943,6137.777438297776,50.31263302803449
0.008327766744845814,-0.0039045125891165734,0.004134926001866006,14.601694717925051,6142.336467427479,54.09197191331728
0.007720526505046325,-0.02608375984897495,0.00475888692864452,13.919085139312747,6145.3089834827815,54.74085973672208
0.010291917270948074,0.004892755715541723,0.007254569272493524,12.00653529022271,6140.946766361712,59.429698739355565
0.07778191042421136,-0.15585525587970853,0.1210499243815297,25.833321626622517,6392.368287298885,76.75919360060462
-27.929135359251475,60.45499453408994,-1.70063544986273,70.22022462575295,5911.720173943675,101.58541010959242
11.660549353052192,-11.099815986148286,0.01382123026300207,-30.945505900399308,6024.200420328319,84.68343449267765
3.4282453077039117,23.767138587766013,3.0113025900820984,13.89505064096762,5660.529580537767,175.68322677306526
2.2215265802437663,-23.21921371682008,8.530545453974394,28.26823387565267,5865.801345693382,205.64698847029
4.702347976808259,18.709437188773983,-3.5608722962191313,39.73728706661098,5793.818816287059,36.106283523563235
-14.043583001136533,38.20584464603901,-0.20124575408726225,44.88164546635985,5194.808570193291,-28.52910318589667
-8.66319282329469,19.242855573428244,9.73609102885334,17.47157560919779,7119.332104602992,214.03795462734377
-11.001345563362802,35.46044604487682,-7.329318805859806,83.72693067092116,7181.436190882767,91.8921726550477
-23.574719713519137,-2.3459095995938757,-2.773223925872833,52.081392461466145,6270.845414659303,-31.25685875634011
10.089119600288003,-18.86657799485513,14.065059928427058,44.191291003735735,7098.781439158337,157.10308269140506
28.9801224832346,-18.185761043329194,10.523035040095039,-43.27751408555473,6692.499570460186,91.0599940681693
10.590078747162009,21.882817314040214,1.7473309569588644,-32.087554350456784,6362.260800728136,369.7475598599599
-2.265623432046985,-12.127166525590452,8.301405264986313,13.710055210675513,6879.620731557244,177.72129058360733
33.56559973246624,-35.88068882337156,9.218793250868574,8.437518060929408,5427.491094824188,57.67576516280258
35.0925919815352,-29.84470061155581,9.89434433252432,-16.25925564555611,5912.69532576524,158.0812434959121
-20.841159052493058,17.860008662279768,-4.668325062774644,43.27017336459751,6098.630390075924,201.78132508126498
24.522320900420663,6.87787754771223,9.859988494463561,7.729026026891962,7158.053064847589,329.3179534770088
-8.300076211992224,-16.803166667681936,-10.700552818069623,54.9904708518337,6220.931542212184,-17.56361440896261
40.17519997665823,-33.90199240108158,5.685534969789418,0.5699205278625632,5515.000209076382,52.55226134191268
-19.783535685137075,6.053037118598494,-5.409411287400333,-8.961167526534087,6083.472452770188,44.12989622940089
-8.871380068599041,-5.459054025942762,10.992819458491882,17.051667465297786,6662.6981247922295,288.1265777289741
-17.333594577709224,22.548027458176637,2.7945364252988787,-15.462742719056639,6765.060233910634,-14.481531887487264
-10.226092653120528,11.364182917331057,7.307112444068933,9.15960679866349,5995.18574345001,263.6635558160739
-16.836634702503442,39.74999509082622,-3.6880580123150577,-57.88008392876842,6383.642656018435,39.21384096881277
37.72267919653509,-29.1410993822805,-0.5111088315149535,-3.5561368499006925,6682.689046474002,63.92089327396903
-2.9799038808116967,0.19399167013929913,11.446092936807604,27.409968240232697,6352.713245913194,179.46747125951413
-32.94046827856211,27.807807538491353,5.762649524774053,9.706997196429155,5431.243992074816,57.289697980483254
-14.621504190874257,15.276674421578432,4.5577361145486766,15.928778153310901,6357.032723528851,166.37282596088363
-20.44240107980272,10.916675994245404,0.9525462322023189,22.443761446073,5366.228186935762,28.68039618010315
31.882283166347044,-15.1013499631082,-1.1079540910164167,0.12804553437766072,5675.581609178507,64.26518275153454
-8.978755353148236,0.1823527181902113,2.189811198998838,-29.70670520753776,5943.291960536337,4.491907385623844
4.2347329833714475,-2.0071970913580843,13.048474138285407,-5.89175340304443,5927.430446107138,173.80545965480863
-11.975162817341394,17.518461842736297,5.083311132127261,-15.041347658401355,6620.250185227141,205.08494065455153
-18.882270178332906,9.342521313378562,-4.98524869776405,21.992620873915374,7320.218475758958,21.558213541483145
5.5340880676350395,46.53595221225964,2.151363166319999,35.29500189764527,5556.716886223431,68.14239947861604
16.547384765119975,55.797098676970535,1.9536370198530766,27.11712707226571,5985.702389106594,220.39436609475388
242.67163679231584,-189.9683860892027,4.803897690417984,586.828433189258,4622.353248657061,527.4818218622398
-96.62833799479216,146.11271325343822,34.70052562998535,240.08754821676132,4684.275595406751,159.0149941416193
