timestamp,gyro1,gyro2,gyro3,accel1,accel2,accel3,label,labelnum,participantID
1512582231772,0.126143679023,-0.102014496922,-0.664621412754,-1.11509943008,10.2334165573,-1.40898764133,Walking,4,8
1512582231830,-0.562301456928,0.95203346014,0.16646078229,-1.23361241817,12.0188922882,-0.787692368031,Walking,4,8
1512582231906,-0.562301456928,0.95203346014,0.16646078229,0.0412999801338,9.37449645996,-0.86251115799,Walking,4,8
1512582231950,-0.562301456928,0.95203346014,0.16646078229,0.0167594123632,9.49899482727,-0.705092430115,Walking,4,8
1512582232020,-0.00122173049022,-0.639270484447,0.254425376654,0.0359130240977,9.58758068085,-1.41078341007,Walking,4,8
1512582232072,-0.00122173049022,-0.639270484447,0.254425376654,-1.02651393414,10.0227270126,-0.140060797334,Walking,4,8
1512582232132,-0.00122173049022,-0.639270484447,0.254425376654,-0.0562637411058,9.44991397858,-1.02531683445,Walking,4,8
1512582232191,-0.144164204597,-0.297796815634,-0.014355333522,-0.221463650465,10.0742025375,-0.438138902187,Walking,4,8
1512582232266,-0.144164204597,-0.297796815634,-0.014355333522,-0.0466869324446,9.69352436066,-0.533308446407,Walking,4,8
1512582232310,-0.144164204597,-0.297796815634,-0.014355333522,-0.772130072117,10.0352964401,-0.274136096239,Walking,4,8
1512582232370,-0.128281697631,0.0464257597923,-0.202501833439,-0.38845923543,9.798869133,-0.320823013783,Walking,4,8
1512582232447,-0.128281697631,0.0464257597923,-0.202501833439,-0.428562104702,9.78869342804,-0.593762040138,Walking,4,8
1512582232488,-0.128281697631,0.0464257597923,-0.202501833439,-0.143652096391,9.77971553802,0.0688332989812,Walking,4,8
1512582232550,0.0907134860754,-0.104457959533,-0.157603234053,-1.10193133354,9.92755699158,-0.106541976333,Walking,4,8
1512582232627,0.0907134860754,-0.104457959533,-0.157603234053,-1.06901109219,10.5261077881,0.477044701576,Walking,4,8
1512582232671,0.0907134860754,-0.104457959533,-0.157603234053,-0.256778120995,9.90421390533,2.86047244072,Walking,4,8
1512582232731,0.644157409668,-0.29962939024,0.0723875313997,0.638653278351,9.1392660141,-0.13706804812,Walking,4,8
1512582232807,0.644157409668,-0.29962939024,0.0723875313997,1.71724116802,8.88129138947,-0.754173517227,Walking,4,8
1512582232851,0.644157409668,-0.29962939024,0.0723875313997,-2.11408019066,9.24341392517,1.76931500435,Walking,4,8
1512582232911,-0.233350530267,0.885143756866,-0.540310323238,-2.70425081253,11.2294044495,-1.63583827019,Walking,4,8
1512582232988,-0.233350530267,0.885143756866,-0.540310323238,2.33494520187,9.56363868713,0.279523044825,Walking,4,8
1512582233031,-0.233350530267,0.885143756866,-0.540310323238,0.876277804375,9.34337234497,-0.974440097809,Walking,4,8
1512582233091,-0.185703039169,0.154243469238,-0.238542884588,-1.38504564762,10.2082777023,-0.336385339499,Walking,4,8
1512582233168,-0.185703039169,0.154243469238,-0.238542884588,-0.363320112228,9.60194587708,-1.37666594982,Walking,4,8
1512582233211,-0.185703039169,0.154243469238,-0.238542884588,0.620696783066,9.8174238205,-1.61488902569,Walking,4,8
1512582233271,-0.0274889357388,1.53418803215,-0.0180205255747,1.29047477245,9.96107578278,-2.1721394062,Walking,4,8
1512582233347,-0.0274889357388,1.53418803215,-0.0180205255747,0.502183794975,9.94551372528,-1.33955585957,Walking,4,8
1512582233391,-0.0274889357388,1.53418803215,-0.0180205255747,0.213083952665,9.65940666199,-2.3493103981,Walking,4,8
1512582233451,0.0549778714776,1.18874371052,-0.478612929583,-0.363320112228,10.8002443314,-1.52331078053,Walking,4,8
1512582233512,0.0549778714776,1.18874371052,-0.478612929583,1.11689507961,9.86949825287,-1.25516021252,Walking,4,8
1512582233568,0.0549778714776,1.18874371052,-0.478612929583,1.57538473606,9.34696388245,-2.23199462891,Walking,4,8
1512582233628,-0.348804056644,1.75440502167,-0.0659734457731,0.759560465813,9.28112316132,-2.9257144928,Walking,4,8
1512582233690,-0.348804056644,1.75440502167,-0.0659734457731,-0.38845923543,9.96406936646,-2.11467862129,Walking,4,8
1512582233748,-0.348804056644,1.75440502167,-0.0659734457731,1.088763237,10.8253831863,-1.83934545517,Walking,4,8
1512582233809,-1.20615339279,1.71897482872,1.96759700775,1.83994400501,9.81203746796,-0.582988142967,Walking,4,8
1512582233885,-1.20615339279,1.71897482872,1.96759700775,-0.254383921623,11.970410347,1.68791222572,Walking,4,8
1512582233931,-1.20615339279,1.71897482872,1.96759700775,-1.74357736111,10.0251207352,-3.02567243576,Walking,4,8
1512582233991,0.595899045467,-1.26693451405,1.51402950287,2.55341601372,11.963227272,0.898424208164,Walking,4,8
1512582234068,0.595899045467,-1.26693451405,1.51402950287,0.860116958618,9.13627338409,0.746990919113,Walking,4,8
1512582234112,0.595899045467,-1.26693451405,1.51402950287,2.47500610352,8.07444477081,0.501585245132,Walking,4,8
1512582234172,-0.107817716897,1.67743599415,-0.918130457401,1.99676418304,6.70017337799,0.635660529137,Walking,4,8
1512582234236,-0.107817716897,1.67743599415,-0.918130457401,4.46099615097,7.43339776993,1.11629652977,Walking,4,8
1512582234292,-0.107817716897,1.67743599415,-0.918130457401,5.97652578354,11.5711765289,-2.35649299622,Walking,4,8
1512582234352,0.0977384373546,-0.639575898647,-0.680503904819,7.4160399437,8.92139434814,-0.653617084026,Walking,4,8
1512582234429,0.0977384373546,-0.639575898647,-0.680503904819,3.23336935043,13.4655885696,0.827795267105,Walking,4,8
1512582234472,0.0977384373546,-0.639575898647,-0.680503904819,-1.38025724888,10.1657800674,-1.28389060497,Walking,4,8
1512582234532,0.294742494822,-0.377209275961,-1.11543989182,-2.82575654984,8.5760307312,-1.74238026142,Walking,4,8
1512582234609,0.294742494822,-0.377209275961,-1.11543989182,1.57777893543,10.6093063354,-8.34498977661,Walking,4,8
1512582234650,0.294742494822,-0.377209275961,-1.11543989182,-0.786495268345,7.7428483963,-0.306457817554,Walking,4,8
1512582234713,-0.3863722682,2.34816598892,-0.155770644546,-0.217872351408,9.45170974731,-3.38719677925,Walking,4,8
1512582234789,-0.3863722682,2.34816598892,-0.155770644546,1.55204129219,11.2377843857,-1.72921216488,Walking,4,8
1512582234833,-0.3863722682,2.34816598892,-0.155770644546,1.65738618374,9.30267047882,-1.42215585709,Walking,4,8
1512582234893,-0.048563785851,-1.98714458942,-0.623082578182,0.21188685298,9.50498104095,-1.03908348083,Walking,4,8
1512582234969,-0.048563785851,-1.98714458942,-0.623082578182,2.38402628899,10.7834844589,-1.63703536987,Walking,4,8
1512582235013,-0.048563785851,-1.98714458942,-0.623082578182,3.7367503643,10.2980604172,-1.06302559376,Walking,4,8
1512582235073,-0.338419348001,-0.866817772388,2.06564092636,1.34554135799,10.8678798676,-2.15897130966,Walking,4,8
1512582235154,-0.338419348001,-0.866817772388,2.06564092636,-2.40377855301,10.9516773224,-3.97796607018,Walking,4,8
1512582235284,-0.757167458534,0.354607284069,1.83381748199,-4.07852268219,11.6717329025,-1.06182849407,Walking,4,8
1512582235287,-0.757167458534,0.354607284069,1.83381748199,1.82976865768,11.393406868,0.159214407206,Walking,4,8
1512582235322,-0.757167458534,0.354607284069,1.83381748199,3.26748681068,10.1861314774,-0.472256273031,Walking,4,8
1512582235373,-0.757167458534,0.354607284069,1.83381748199,-1.42694425583,8.17440319061,-4.01268196106,Walking,4,8
1512582235433,0.563523173332,0.387899428606,-1.17591559887,0.497993946075,3.42789816856,0.462080925703,Walking,4,8
1512582235508,0.563523173332,0.387899428606,-1.17591559887,3.12982010841,7.27538061142,0.631470680237,Walking,4,8
1512582235553,0.563523173332,0.387899428606,-1.17591559887,6.16387224197,10.2028903961,-0.20769700408,Walking,4,8
1512582235613,0.537256002426,-0.297185927629,-0.868344962597,5.95976638794,11.523891449,-2.30501770973,Walking,4,8
1512582235689,0.537256002426,-0.297185927629,-0.868344962597,-0.837970614433,12.9161195755,2.00095415115,Walking,4,8
1512582235734,0.537256002426,-0.297185927629,-0.868344962597,0.25378537178,6.38713169098,-4.63577318192,Walking,4,8
1512582235794,0.622777104378,-1.10413897038,-0.9902125597,-2.28107571602,10.4153757095,0.703895270824,Walking,4,8
1512582235870,0.622777104378,-1.10413897038,-0.9902125597,2.29783511162,9.11352920532,-5.26484966278,Walking,4,8
1512582235914,0.622777104378,-1.10413897038,-0.9902125597,0.691924273968,8.75320148468,-1.34913265705,Walking,4,8
1512582235974,0.332616120577,1.9566013813,-0.726624190807,0.517147541046,10.6344451904,-2.99754047394,Walking,4,8
1512582236037,0.332616120577,1.9566013813,-0.726624190807,2.27509021759,10.571598053,-0.57400983572,Walking,4,8
1512582236094,0.332616120577,1.9566013813,-0.726624190807,-0.263362199068,8.64785671234,-0.221463650465,Walking,4,8
1512582236154,0.0513126812875,-1.00517880917,-1.02594816685,1.78607451916,8.96508789062,-2.48937129974,Walking,4,8
1512582236230,0.0513126812875,-1.00517880917,-1.02594816685,1.8872294426,9.78091239929,-2.01232647896,Walking,4,8
1512582236275,0.0513126812875,-1.00517880917,-1.02594816685,0.61949968338,13.7983827591,-1.00915598869,Walking,4,8
1512582236335,-1.883908391,-0.71287971735,3.66763496399,-3.81635761261,11.2713031769,-7.47888755798,Walking,4,8
1512582236398,-1.883908391,-0.71287971735,3.66763496399,-3.40874457359,14.3735895157,2.91374349594,Walking,4,8
1512582236455,-1.883908391,-0.71287971735,3.66763496399,5.81072759628,7.07905578613,1.75135850906,Walking,4,8
1512582236515,-0.463952153921,-6.26167440414,0.773660838604,0.34715923667,9.16320800781,-1.93271934986,Walking,4,8
1512582236590,-0.463952153921,-6.26167440414,0.773660838604,-1.52211368084,5.31452941895,-2.68629431725,Walking,4,8
1512582236636,-0.463952153921,-6.26167440414,0.773660838604,1.99796128273,6.03159284592,2.48159003258,Walking,4,8
1512582236695,0.040317106992,1.32007980347,0.471893399954,6.22432565689,11.4831895828,-1.96563959122,Walking,4,8
1512582236771,0.040317106992,1.32007980347,0.471893399954,8.4545249939,10.6709566116,-1.30902981758,Walking,4,8
1512582236815,0.040317106992,1.32007980347,0.471893399954,3.37642288208,19.1159057617,5.10862779617,Walking,4,8
1512582236875,-0.275500237942,-0.327118337154,-1.38788580894,-2.15897130966,9.41759204865,-4.15872812271,Walking,4,8
